,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
3635,Sat Jun 19 00:45:36 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,88,13,viralvideovlogs,6856,4580,None,COVID19,BogochIsaac,കേരളം
3636,Sat Jun 19 00:45:37 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","That's on par with what BC has been doing. Fantastic job, Ontario. Keep it going!",0.5,0.9,en,0,0,SnarkySteff,6124,3497,None,,,"Victoria, British Columbia"
3637,Sat Jun 19 00:45:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,94,14,hswapnil,12672,4165,None,COVID19,BogochIsaac,"Ottawa, Canada"
3638,Sat Jun 19 00:45:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,977,553,russskinner,532,1551,None,COVID19,Winnie_Byanyima,"ÜT: 43.648055,-79.379878"
3639,Sat Jun 19 00:45:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.050841750841750855,0.39461279461279464,en,343,23,JohnJEardly,531,1104,None,COVID19,paulreiddublin,Dublin
3640,Sat Jun 19 00:45:49 +0000 2021,"<a href=""https://twitter.com/CaronaUpdates"" rel=""nofollow"">Carona Updates</a>",#Covid19: How vaccines work against the #Deltavariant https://t.co/4wcgj3wx4b,0.0,0.0,en,1,1,Corona_SSYT,1847,1,False,"Covid19
Deltavariant",anees_avis,
3641,Sat Jun 19 00:45:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,101,15,KDDeon,2106,2046,None,COVID19,BogochIsaac,Tkaronto
3642,Sat Jun 19 00:45:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@ScottMorrisonMP failed all Australians (+Aged Care residents) for not providing fit-for-purpose quarantine facilit… https://t.co/KRpaQpJ9HK,-0.3,0.35,en,0,0,ozrock67,2096,4999,None,,ScottMorrisonMP,
3643,Sat Jun 19 00:45:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,104,16,Alex76992183,75,381,None,COVID19,BogochIsaac,
3644,Sat Jun 19 00:46:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,114,17,aliaskmck,179,757,None,COVID19,BogochIsaac,
3645,Sat Jun 19 00:46:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,115,18,joeystarrs,51,486,None,COVID19,BogochIsaac,vancouver metro
3646,Sat Jun 19 00:46:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,117,19,RoxiRaeBartel,1008,2099,None,COVID19,BogochIsaac,"Toronto, ON"
3647,Sat Jun 19 00:46:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,123,20,JuppDenise,404,870,None,COVID19,BogochIsaac,
3648,Sat Jun 19 00:46:23 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,126,21,patstagepage,1794,1069,None,COVID19,BogochIsaac,"Montreal, Quebec"
3649,Sat Jun 19 00:46:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,89,66,NehaKri001,352,512,None,,N_RamchanderRao,"Patna, India"
3650,Sat Jun 19 00:46:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,539,392,afmnurdin,197,479,False,,shawajason,
3651,Sat Jun 19 00:46:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Will be true for the other vaccines soon. Evolution is showing it's cleverness yet again.,0.11249999999999999,0.5125,en,0,0,AshsNightFury1,5,64,None,,,
3652,Sat Jun 19 00:47:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,151,22,MBWolicky,1316,2922,None,COVID19,BogochIsaac,Ottawa
3653,Sat Jun 19 00:47:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,156,23,KenSmith001,264,306,None,COVID19,BogochIsaac,Somewhere S of the North Pole
3654,Sat Jun 19 00:47:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,157,24,Glawg,233,399,None,COVID19,BogochIsaac,"Guelph, Ontario 🇨🇦"
3655,Sat Jun 19 00:47:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,158,25,alnoorbu,84,258,None,COVID19,BogochIsaac,
3656,Sat Jun 19 00:47:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,91,67,Salinikumari983,73,76,None,,N_RamchanderRao,Patna
3657,Sat Jun 19 00:47:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/TI0vK8DQLw,0.0,0.0,en,539,393,Lmqoo,280,371,False,,shawajason,Sierra Leone
3658,Sat Jun 19 00:47:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These healthcare workers are my heroes. But they shouldn’t have to be. #VaccineEquity,0.0,0.0,en,0,0,psonenthal,174,304,None,VaccineEquity,,"Boston, MA"
3659,Sat Jun 19 00:47:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,180,26,ArtKorenevsky,273,829,None,COVID19,BogochIsaac,"Kingston, Ontario"
3660,Sat Jun 19 00:47:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 128,25… https://t.co/JgcX2OAqUC",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
3661,Sat Jun 19 00:47:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 869,0,… https://t.co/gdD4gxR8KD",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
3662,Sat Jun 19 00:47:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
Joshi Hospital Pune PMC
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 0,1,
Dose2… https://t.co/wqTBl3A9pR",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
3663,Sat Jun 19 00:47:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by letting go of saying that they own the life-saving vaccine recipe. Pfizer has responded by saying that they also own the words “science will win” (not kidding ™️)",0.7,0.7,en,111,80,absolutespatula,122,83,None,,benphillips76,The Leaky Cauldron
3664,Sat Jun 19 00:47:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,179,124,JoseffKaddash,31,300,None,COVID19,CDCgov,world wide
3665,Sat Jun 19 00:47:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,178,146,PragObots,4727,1800,None,,MoetiTshidi,USA
3666,Sat Jun 19 00:48:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,539,394,MySoulDiaries1,3,23,False,,shawajason,
3667,Sat Jun 19 00:48:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.02727272727272727,0.4909090909090909,en,283,105,zosia15,12,98,None,,Milhouse_Van_Ho,
3668,Sat Jun 19 00:48:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,92,68,Arvindji879,93,127,None,,N_RamchanderRao,"Patna, India"
3669,Sat Jun 19 00:48:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,203,27,mikeoes,94,85,None,COVID19,BogochIsaac,
3670,Sat Jun 19 00:48:40 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""It's a strange world in which you can't even have your own experience anymore without someone saying, 'That's not the right experience.'""
#COVID19 #Vaccines #Censorship
https://t.co/c7Xfn6kztD",0.2785714285714285,0.5619047619047618,en,11,6,VerdiGg,4357,4210,None,,jeremyrhammond,‘Across The Pond!’
3671,Sat Jun 19 00:48:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@AaronMesh @PDocumentarians GOP IS RIGHT! WE WILL NOT ACCEPT MEDICAL TYRANNY! THE RIGHT TO PRIVACY AND THE RIGHT TO… https://t.co/aOvmwnuhqa,0.23214285714285712,0.4017857142857143,en,0,0,freeddeplorable,965,4033,None,,"AaronMesh
PDocumentarians",United States
3672,Sat Jun 19 00:48:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thank you @AusHCFJ and the people of Australia.,0.0,0.0,en,0,0,attarsinghmdf,1702,158,None,,AusHCFJ,"Suva, Fiji"
3673,Sat Jun 19 00:48:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,217,28,AndrewJGouveia,1421,627,None,COVID19,BogochIsaac,"Toronto, Ontario"
3674,Sat Jun 19 00:49:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,233,28,drspayne_payne,49,320,None,COVID19,BogochIsaac,
3675,Sat Jun 19 00:49:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,301,278,matilda_patch,188,477,None,,"TelGlobalHealth
MoetiTshidi","North London, England"
3676,Sat Jun 19 00:49:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,242,29,centraljunior,3931,741,None,COVID19,BogochIsaac,Central Canada
3677,Sat Jun 19 00:49:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,613,686,ForeiignX,1607,770,None,,"TelGlobalHealth
WHOAFRO",NYC
3678,Sat Jun 19 00:49:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I’m up for my second dose of Moderna next Friday. Who ever thought we’d make it this far,0.03333333333333333,0.3333333333333333,en,0,0,TheHusayn,1924,687,None,,,BDA/TOR/LDN/HK
3679,Sat Jun 19 00:49:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fighting COVID requires vigilance, respect, integrity and patience from everyone in Canada, and it requires everyon… https://t.co/um3wRFieEC",0.0,0.0,en,0,0,Michael19751424,38,20,None,,,
3680,Sat Jun 19 00:49:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,93,69,RajVirat8789,666,898,None,,N_RamchanderRao,"Sitamarhi, India"
3681,Sat Jun 19 00:49:40 +0000 2021,"<a href=""http://www.hotspot.ug"" rel=""nofollow"">KimAine222</a>","South Africa and UK &gt;10k new #COVID19 yesterday with daily average doubling past 2wks.

Nations w/ high COVID-19 2wk avg case/day increase
Rwanda: 602%
Zambia: 375%
Namibia: 184%
Mongolia: 168%
Congo: 157%
UK: 120%
South Africa: 111%
Uganda: 99%
Bangladesh: 88%
Kyrgyzstan: 82% https://t.co/e4T20SoLZS",-0.020727272727272733,0.32890909090909093,en,0,1,LugamboBlog,2223,15,None,COVID19,jmlukens,"Kampala, Uganda"
3682,Sat Jun 19 00:49:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#COVID19SK Update for June 18: 961,997 Vaccines Administered, 98 New Cases, 95 Recoveries, 81 in Hospital, One New Death
 
Current 7-Day Average: 78 (6.4 per 100,000)
 
Full details: https://t.co/1TCwQc5FHE

COVID-19 Dashboard: https://t.co/kvBuGtI65o https://t.co/ipTw6A82eZ",0.09454545454545453,0.4518181818181818,en,14,9,GreggyDevynCJWW,243,2036,None,COVID19SK,SKGov,"Saskatoon, Saskatchewan"
3683,Sat Jun 19 00:50:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sharing this tweet as its a great story but mostly for the fantastic art work @BogochIsaac includes!,0.6,0.7166666666666667,en,0,0,jlarge68,120,495,None,,BogochIsaac,"Aurora, ON, Canada"
3684,Sat Jun 19 00:50:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",One of them was for me! Thank you @RegionofHalton #TwoDoseSummer,0.0,0.0,en,0,0,rc_woods,364,1159,None,TwoDoseSummer,RegionofHalton,"Ontario, Canada"
3685,Sat Jun 19 00:50:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","That Pfizer and Moderna vaccines are beginning to sound really covetable now, aren’t they? #covid19 https://t.co/Rgg11djax0",0.30000000000000004,0.30000000000000004,en,0,0,urban_uncle,38,794,False,covid19,,
3686,Sat Jun 19 00:50:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,273,30,AaronC_48,1754,497,None,COVID19,BogochIsaac,Every concert ever
3687,Sat Jun 19 00:50:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,598,393,djgotstandards,244,1235,None,,RealJoelSmalley,"England, United Kingdom"
3688,Sat Jun 19 00:50:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RavenV221 #Fauci colluded with China and their #Wuhan to create #COVID19 for political reasons.  As an after affect he, #BillGates and other turned it into a profiteering mechanism with vaccines, PPE and other things.",-0.08333333333333333,0.2833333333333333,en,0,1,Andrewp80112740,426,836,None,"Fauci
Wuhan
COVID19","BenstksC
RavenV221",
3689,Sat Jun 19 00:50:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,293,31,TheScottGreen,318,482,None,COVID19,BogochIsaac,"GTA, Ontario, Canada"
3690,Sat Jun 19 00:50:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem.",0.0,0.6,en,156,74,tonettedejesus,57,297,None,DeltaVariant,DrEricDing,
3691,Sat Jun 19 00:51:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,0.10909090909090909,0.38181818181818183,en,177,75,tonettedejesus,57,297,None,DeltaVariant,DrEricDing,
3692,Sat Jun 19 00:51:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Michigan opens 100% indoor/outdoors and drops masks June 22nd. @fordnation looks like a inept coward. Open Ontario 100% now.,0.0,0.5,en,21,13,20rogue20,93,410,None,,"stevelanebitch
fordnation",Dragonstone
3693,Sat Jun 19 00:51:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,320,32,Auntie_Amy,198,636,None,COVID19,BogochIsaac,Toronto
3694,Sat Jun 19 00:51:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,321,33,AddDoes,72,439,None,COVID19,BogochIsaac,London & Toronto
3695,Sat Jun 19 00:51:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,979,554,bear_risa,1455,1455,None,COVID19,Winnie_Byanyima,"Oregon, USA"
3696,Sat Jun 19 00:51:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vaccination campaigns are now underway in a number of nations. In the United States, we rely on the freight industry to distribute around 4.22 million vaccines per day.

Visit https://t.co/gilFPBLw6P to learn more. 

https://t.co/0yEC9C1O1M

#Revnue #contractmanagement #covid19",0.5,0.5,en,3,1,abhishah77,7,44,None,,revnuecorp,
3697,Sat Jun 19 00:51:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#WeCanDoThis! Help defeat #COVID19 by getting the vaccine today! Kids age 12 &amp; older are eligible to receive a COVID-19 vaccine. Let’s work together to protect our families &amp; community. 
🔍 Search https://t.co/nu559uiRTC
💬 Text your ZIP code to 438829",0.16666666666666666,0.3333333333333333,en,5,2,morata12988674,56,168,None,"WeCanDoThis
COVID19",usedgov,
